Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,SoT%,G/Sh,G/SoT,PK,PKatt,Year,Team,xG,xGA
2016-06-03,20:30,Friendlies (M),Friendlies (M),Fri,Away,W,3,1,al Albania,,,,,Paolo Mazzoleni,Match Report,,,,,,,0,0,2016,Ukraine,,
2016-06-12,21:00,UEFA Euro,Group stage,Sun,Neutral,L,0,2,de Germany,32.0,43035.0,Vyacheslav Shevchuk,4-2-3-1,Martin Atkinson,Match Report,,7.0,3.0,42.9,0.0,0.0,0,0,2016,Ukraine,,
2016-06-16,18:00,UEFA Euro,Group stage,Thu,Neutral,L,0,2,nir Northern Ireland,69.0,51043.0,Vyacheslav Shevchuk,4-2-3-1,Pavel Královec,Match Report,,15.0,4.0,26.7,0.0,0.0,0,0,2016,Ukraine,,
2016-06-21,18:00,UEFA Euro,Group stage,Tue,Neutral,L,0,1,pl Poland,66.0,58874.0,Ruslan Rotan,4-2-3-1,Svein Oddvar Moen,Match Report,,19.0,4.0,21.1,0.0,0.0,0,0,2016,Ukraine,,
2016-11-15,21:00,Friendlies (M),Friendlies (M),Tue,Home,W,2,0,rs Serbia,,,,,,Match Report,,,,,,,1,1,2016,Ukraine,,
2015-03-31,21:00,Friendlies (M),Friendlies (M),Tue,Home,D,1,1,lv Latvia,,17925.0,Anatoliy Tymoshchuk,4-2-3-1,Harald Lechner,Match Report,,,,,,,0,0,2015,Ukraine,,
2015-06-09,20:00,Friendlies (M),Friendlies (M),Tue,Away,W,2,1,ge Georgia,,700.0,,,Markus Hameter,Match Report,,,,,,,0,0,2015,Ukraine,,
2012-09-11,20:00,WCQ,First round,Tue,Away,D,1,1,eng England,,68102.0,Anatoliy Tymoshchuk,,Cüneyt Çakιr,Match Report,,,,,,,0,0,2014,Ukraine,,
2012-10-12,21:00,WCQ,First round,Fri,Away,D,0,0,md Moldova,,10500.0,Anatoliy Tymoshchuk,,Clément Turpin,Match Report,,,,,,,0,0,2014,Ukraine,,
2012-10-16,21:00,WCQ,First round,Tue,Home,L,0,1,me Montenegro,,50597.0,Anatoliy Tymoshchuk,,Michael Koukoulakis,Match Report,,,,,,,0,0,2014,Ukraine,,
2013-03-22,20:45,WCQ,First round,Fri,Away,W,3,1,pl Poland,,55565.0,Ruslan Rotan,,Pavel Královec,Match Report,,,,,,,0,0,2014,Ukraine,,
2013-03-26,21:00,WCQ,First round,Tue,Home,W,2,1,md Moldova,,31000.0,Anatoliy Tymoshchuk,,Kenn Hansen,Match Report,,,,,,,0,0,2014,Ukraine,,
2013-06-07,20:30,WCQ,First round,Fri,Away,W,4,0,me Montenegro,,11996.0,Anatoliy Tymoshchuk,,Manuel Gräfe,Match Report,,,,,,,0,0,2014,Ukraine,,
2013-09-06,21:00,WCQ,First round,Fri,Home,W,9,0,sm San Marino,,34190.0,Anatoliy Tymoshchuk,,Neil Doyle,Match Report,,,,,,,0,0,2014,Ukraine,,
2013-09-10,21:45,WCQ,First round,Tue,Home,D,0,0,eng England,,69890.0,Oleksandr Kucher,,Pedro Proença,Match Report,,,,,,,0,0,2014,Ukraine,,
2013-10-11,21:00,WCQ,First round,Fri,Home,W,1,0,pl Poland,,39136.0,Ruslan Rotan,,Jonas Eriksson,Match Report,,,,,,,0,0,2014,Ukraine,,
2013-10-15,21:00,WCQ,First round,Tue,Away,W,8,0,sm San Marino,,1268.0,Anatoliy Tymoshchuk,,Harald Lechner,Match Report,,,,,,,2,2,2014,Ukraine,,
2013-11-15,21:45,WCQ,Second round,Fri,Home,W,2,0,fr France,,67732.0,Ruslan Rotan,,Cüneyt Çakιr,Match Report,Leg 1 of 2,,,,,,1,1,2014,Ukraine,,
2013-11-19,21:00,WCQ,Second round,Tue,Away,L,0,3,fr France,,77098.0,Ruslan Rotan,,Damir Skomina,Match Report,Leg 2 of 2; France won,,,,,,0,0,2014,Ukraine,,
2014-03-05,21:00,Friendlies (M),Friendlies (M),Wed,Neutral,W,2,0,us United States,,1573.0,Anatoliy Tymoshchuk,4-2-3-1,Leontios Trattou,Match Report,,,,,,,0,0,2014,Ukraine,,
2014-11-18,21:00,Friendlies (M),Friendlies (M),Tue,Home,D,0,0,lt Lithuania,,15000.0,Ruslan Rotan,4-2-3-1,Əliyar Ağayev,Match Report,,,,,,,0,0,2014,Ukraine,,
2012-06-11,21:45,UEFA Euro,Group stage,Mon,Home,W,2,1,se Sweden,,64290.0,Andriy Shevchenko,4-2-3-1,Cüneyt Çakιr,Match Report,,,,,,,0,0,2012,Ukraine,,
2012-06-15,19:00,UEFA Euro,Group stage,Fri,Home,L,0,2,fr France,,48000.0,Andriy Shevchenko,4-2-3-1,Björn Kuipers,Match Report,,,,,,,0,0,2012,Ukraine,,
2012-06-19,21:45,UEFA Euro,Group stage,Tue,Away,L,0,1,eng England,,48700.0,Anatoliy Tymoshchuk,4-1-2-1-2◆,Viktor Kassai,Match Report,,,,,,,0,0,2012,Ukraine,,
2008-09-06,20:00,WCQ,First round,Sat,Home,W,1,0,by Belarus,,24000.0,Anatoliy Tymoshchuk,,Nicola Rizzoli,Match Report,,,,,,,1,1,2010,Ukraine,,
2008-09-10,22:00,WCQ,First round,Wed,Away,W,3,1,kz Kazakhstan,,17000.0,Andriy Shevchenko,,Felix Brych,Match Report,,,,,,,0,0,2010,Ukraine,,
2008-10-11,20:00,WCQ,First round,Sat,Home,D,0,0,hr Croatia,,38500.0,Andriy Shevchenko,,Eric Braamhaar,Match Report,,,,,,,0,0,2010,Ukraine,,
2009-04-01,20:00,WCQ,First round,Wed,Away,L,1,2,eng England,,87548.0,Anatoliy Tymoshchuk,,Claus Bo Larsen,Match Report,,,,,,,0,0,2010,Ukraine,,
2009-06-06,20:15,WCQ,First round,Sat,Away,D,2,2,hr Croatia,,32073.0,Andriy Shevchenko,,Terje Hauge,Match Report,,,,,,,0,0,2010,Ukraine,,
2009-06-10,20:00,WCQ,First round,Wed,Home,W,2,1,kz Kazakhstan,,11500.0,Anatoliy Tymoshchuk,,Bruno Paixão,Match Report,,,,,,,0,0,2010,Ukraine,,
2009-09-05,17:00,WCQ,First round,Sat,Home,W,5,0,ad Andorra,,14870.0,Andriy Shevchenko,,Andrejs Sipailo,Match Report,,,,,,,1,1,2010,Ukraine,,
2009-09-09,20:00,WCQ,First round,Wed,Away,D,0,0,by Belarus,,21727.0,Andriy Shevchenko,,Viktor Kassai,Match Report,,,,,,,0,0,2010,Ukraine,,
2009-10-10,19:15,WCQ,First round,Sat,Home,W,1,0,eng England,,31000.0,Andriy Shevchenko,,Damir Skomina,Match Report,,,,,,,0,0,2010,Ukraine,,
2009-10-14,17:30,WCQ,First round,Wed,Away,W,6,0,ad Andorra,,820.0,Andriy Shevchenko,,Craig Thomson,Match Report,,,,,,,0,0,2010,Ukraine,,
2009-11-14,20:00,WCQ,Second round,Sat,Away,D,0,0,gr Greece,,39045.0,Andriy Shevchenko,,Laurent Duhamel,Match Report,Leg 1 of 2,,,,,,0,0,2010,Ukraine,,
2009-11-18,20:00,WCQ,Second round,Wed,Home,L,0,1,gr Greece,,31643.0,Andriy Shevchenko,,Olegário Benquerença,Match Report,Leg 2 of 2; Greece won,,,,,,0,0,2010,Ukraine,,
2006-09-06,19:00,UEFA Euro Qualifying,Group stage,Wed,Home,W,3,2,ge Georgia,,40000.0,Andriy Shevchenko,,Jaroslav Jara,Match Report,,,,,,,0,0,2008,Ukraine,,
2006-10-07,20:50,UEFA Euro Qualifying,Group stage,Sat,Away,L,0,2,it Italy,,49149.0,Oleksandr Shovkovskiy,,Kyros Vassaras,Match Report,,,,,,,0,0,2008,Ukraine,,
2006-10-11,20:00,UEFA Euro Qualifying,Group stage,Wed,Home,W,2,0,sct Scotland,,55000.0,Andriy Shevchenko,,Martin Hansson,Match Report,,,,,,,1,1,2008,Ukraine,,
2007-03-24,15:00,UEFA Euro Qualifying,Group stage,Sat,Away,W,2,0,fo Faroe Islands,,717.0,Oleh Husyev,,Damir Skomina,Match Report,,,,,,,0,0,2008,Ukraine,,
2007-03-28,18:00,UEFA Euro Qualifying,Group stage,Wed,Home,W,1,0,lt Lithuania,,33600.0,Andriy Shevchenko,,Florian Meyer,Match Report,,,,,,,0,0,2008,Ukraine,,
2007-06-02,21:00,UEFA Euro Qualifying,Group stage,Sat,Away,L,0,2,fr France,,80051.0,Oleksandr Shovkovskiy,,Luis Medina Cantalejo,Match Report,,,,,,,0,0,2008,Ukraine,,
2007-09-08,18:00,UEFA Euro Qualifying,Group stage,Sat,Away,D,1,1,ge Georgia,,25000.0,Andriy Shevchenko,,Alain Hamer,Match Report,,,,,,,0,0,2008,Ukraine,,
2007-09-12,21:45,UEFA Euro Qualifying,Group stage,Wed,Home,L,1,2,it Italy,,41500.0,Andriy Shevchenko,,Howard Webb,Match Report,,,,,,,0,0,2008,Ukraine,,
2007-10-13,15:00,UEFA Euro Qualifying,Group stage,Sat,Away,L,1,3,sct Scotland,,50589.0,Andriy Shevchenko,,Pieter Vink,Match Report,,,,,,,0,0,2008,Ukraine,,
2007-10-17,19:00,UEFA Euro Qualifying,Group stage,Wed,Home,W,5,0,fo Faroe Islands,,3000.0,Anatoliy Tymoshchuk,,Haim Jakov,Match Report,,,,,,,0,0,2008,Ukraine,,
2007-11-17,20:00,UEFA Euro Qualifying,Group stage,Sat,Away,L,0,2,lt Lithuania,,3000.0,Andriy Shevchenko,,David Malcolm,Match Report,,,,,,,0,0,2008,Ukraine,,
2007-11-21,21:30,UEFA Euro Qualifying,Group stage,Wed,Home,D,2,2,fr France,,30000.0,Andriy Shevchenko,,Tom Henning Øvrebø,Match Report,,,,,,,0,0,2008,Ukraine,,
2004-09-04,20:00,WCQ,First round,Sat,Away,D,1,1,dk Denmark,,36335.0,,,Urs Meier,Match Report,,,,,,,0,0,2006,Ukraine,,
2004-09-08,22:00,WCQ,First round,Wed,Away,W,2,1,kz Kazakhstan,,23000.0,,,Pedro Proença,Match Report,,,,,,,0,0,2006,Ukraine,,
2004-10-09,19:15,WCQ,First round,Sat,Home,D,1,1,gr Greece,,56000.0,,,Manuel Mejuto,Match Report,,,,,,,0,0,2006,Ukraine,,
2004-10-13,19:15,WCQ,First round,Wed,Home,W,2,0,ge Georgia,,28000.0,,,Wolfgang Stark,Match Report,,,,,,,0,0,2006,Ukraine,,
2004-11-17,20:30,WCQ,First round,Wed,Away,W,3,0,tr Türkiye,,40468.0,,,Lucílio Cardoso Cortez Batista,Match Report,,,,,,,0,0,2006,Ukraine,,
2005-02-09,19:45,WCQ,First round,Wed,Away,W,2,0,al Albania,,12000.0,,,Stephen Bennett,Match Report,,,,,,,0,0,2006,Ukraine,,
2005-03-30,19:15,WCQ,First round,Wed,Home,W,1,0,dk Denmark,,60000.0,,,Ľuboš Micheľ,Match Report,,,,,,,0,0,2006,Ukraine,,
2005-06-04,19:15,WCQ,First round,Sat,Home,W,2,0,kz Kazakhstan,,45000.0,,,Gerald Lehner,Match Report,,,,,,,0,0,2006,Ukraine,,
2005-06-08,21:30,WCQ,First round,Wed,Away,W,1,0,gr Greece,,33500.0,,,Rene Temmink,Match Report,,,,,,,0,0,2006,Ukraine,,
2005-09-03,19:15,WCQ,First round,Sat,Away,D,1,1,ge Georgia,,,,,Tom Ovrebo,Match Report,,,,,,,0,0,2006,Ukraine,,
2005-09-07,19:15,WCQ,First round,Wed,Home,L,0,1,tr Türkiye,,67000.0,,,Alain Sars,Match Report,,,,,,,0,0,2006,Ukraine,,
2005-10-08,19:15,WCQ,First round,Sat,Home,D,2,2,al Albania,,24000.0,,,Johan Verbist,Match Report,,,,,,,0,0,2006,Ukraine,,
2006-06-14,15:00,World Cup,Group stage,Wed,Neutral,L,0,4,es Spain,,43000.0,,4-4-2,,Match Report,,,,,,,0,0,2006,Ukraine,,
2006-06-19,18:00,World Cup,Group stage,Mon,Neutral,W,4,0,sa Saudi Arabia,,50000.0,,4-4-2,,Match Report,,,,,,,0,0,2006,Ukraine,,
2006-06-23,16:00,World Cup,Group stage,Fri,Neutral,W,1,0,tn Tunisia,,72000.0,,4-4-2,,Match Report,,,,,,,1,1,2006,Ukraine,,
2006-06-26,21:00,World Cup,Round of 16,Mon,Neutral,D,0 (3),0 (0),ch Switzerland,,45000.0,,4-4-2,,Match Report,Ukraine won on penalty kicks following extra time,,,,,,0,0,2006,Ukraine,,
2006-06-30,21:00,World Cup,Quarter-finals,Fri,Neutral,L,0,3,it Italy,,50000.0,,4-4-2,,Match Report,,,,,,,0,0,2006,Ukraine,,
2023-03-23,19:45,UEFA Euro Qualifying,Group stage,Thu,Home,W,4.0,0.0,li Liechtenstein,82.0,45378.0,Cristiano Ronaldo,3-1-4-2,Espen Andreas Eskås,Match Report,,35.0,11.0,31.4,0.09,0.27,1,1,2024,Portugal,,
2023-03-26,20:45,UEFA Euro Qualifying,Group stage,Sun,Away,W,6.0,0.0,lu Luxembourg,62.0,9231.0,Cristiano Ronaldo,3-4-3,Radu Petrescu,Match Report,,14.0,8.0,57.1,0.43,0.75,0,1,2024,Portugal,,
2023-06-17,19:45,UEFA Euro Qualifying,Group stage,Sat,Home,W,3.0,0.0,ba Bosnia & Herz'na,62.0,55058.0,Cristiano Ronaldo,3-4-3,Davide Massa,Match Report,,10.0,5.0,50.0,0.3,0.6,0,0,2024,Portugal,,
2023-06-20,18:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,1.0,0.0,is Iceland,72.0,9517.0,Cristiano Ronaldo,5-3-2,Daniel Siebert,Match Report,,11.0,3.0,27.3,0.09,0.33,0,0,2024,Portugal,,
2023-09-08,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,1.0,0.0,sk Slovakia,56.0,21473.0,Cristiano Ronaldo,4-3-3,Glenn Nyberg,Match Report,,12.0,7.0,58.3,0.08,0.14,0,0,2024,Portugal,,
2023-09-11,19:45,UEFA Euro Qualifying,Group stage,Mon,Home,W,9.0,0.0,lu Luxembourg,66.0,18932.0,Bernardo Silva,4-2-3-1,John Brooks,Match Report,,22.0,10.0,45.5,0.41,0.9,0,0,2024,Portugal,,
2023-10-13,19:45,UEFA Euro Qualifying,Group stage,Fri,Home,W,3.0,2.0,sk Slovakia,58.0,46601.0,Cristiano Ronaldo,4-1-3-2,Tasos Sidiropoulos,Match Report,,25.0,12.0,48.0,0.08,0.17,1,1,2024,Portugal,,
2023-10-16,20:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,5.0,0.0,ba Bosnia & Herz'na,68.0,13047.0,Cristiano Ronaldo,4-4-1-1,Halil Umut Meler,Match Report,,9.0,6.0,66.7,0.44,0.67,1,1,2024,Portugal,,
2023-11-16,20:45,UEFA Euro Qualifying,Group stage,Thu,Away,W,2.0,0.0,li Liechtenstein,84.0,5749.0,Cristiano Ronaldo,3-4-3,Mohammed Al Hakim,Match Report,,29.0,8.0,27.6,0.07,0.25,0,0,2024,Portugal,,
2023-11-19,19:45,UEFA Euro Qualifying,Group stage,Sun,Home,W,2.0,0.0,is Iceland,74.0,45655.0,Cristiano Ronaldo,4-3-3,Anastasios Papapetrou,Match Report,,23.0,11.0,47.8,0.09,0.18,0,0,2024,Portugal,,
2024-03-21,19:45,Friendlies (M),Friendlies (M),Thu,Home,W,5.0,2.0,se Sweden,,27532.0,Pepe,4-3-3,Ricardo de Burgos,Match Report,,,,,,,0,0,2024,Portugal,,
2024-03-26,20:45,Friendlies (M),Friendlies (M),Tue,Away,L,0.0,2.0,si Slovenia,,16432.0,Cristiano Ronaldo,3-4-3,Irfan Peljto,Match Report,,,,,,,0,0,2024,Portugal,,
2024-06-04,19:45,Friendlies (M),Friendlies (M),Tue,Home,W,4.0,2.0,fi Finland,,19834.0,Rúben Dias,4-1-4-1,Christian-Petru Ciochirca,Match Report,,,,,,,1,1,2024,Portugal,,
2024-06-08,17:45,Friendlies (M),Friendlies (M),Sat,Home,L,1.0,2.0,hr Croatia,,,Bernardo Silva,4-1-4-1,Harm Osmers,Match Report,,,,,,,0,0,2024,Portugal,,
2024-06-11,19:45,Friendlies (M),Friendlies (M),Tue,Home,W,3.0,0.0,ie Rep. of Ireland,,27024.0,Cristiano Ronaldo,3-4-1-2,Chris Kavanagh,Match Report,,,,,,,0,0,2024,Portugal,,
2022-06-02,20:45,UEFA Nations League,League A,Thu,Away,D,1,1,es Spain,40.0,41236.0,João Moutinho,4-3-3,Michael Oliver,Match Report,,7.0,2.0,28.6,0.14,0.5,0,0,2022-2023,Portugal,,
2022-06-05,19:45,UEFA Nations League,League A,Sun,Home,W,4,0,ch Switzerland,55.0,42325.0,Cristiano Ronaldo,4-3-3,Orel Grinfeeld,Match Report,,18.0,10.0,55.6,0.22,0.4,0,0,2022-2023,Portugal,,
2022-06-09,19:45,UEFA Nations League,League A,Thu,Home,W,2,0,cz Czechia,63.0,44100.0,Cristiano Ronaldo,4-3-3,Matej Jug,Match Report,,11.0,5.0,45.5,0.18,0.4,0,0,2022-2023,Portugal,,
2022-06-12,20:45,UEFA Nations League,League A,Sun,Away,L,0,1,ch Switzerland,58.0,26300.0,Pepe,4-3-3,Fran Jović,Match Report,,20.0,8.0,40.0,0.0,0.0,0,0,2022-2023,Portugal,,
2022-09-24,20:45,UEFA Nations League,League A,Sat,Away,W,4,0,cz Czechia,56.0,19322.0,Cristiano Ronaldo,4-3-3,Srđan Jovanović,Match Report,,16.0,5.0,31.3,0.25,0.8,0,0,2022-2023,Portugal,,
2022-09-27,19:45,UEFA Nations League,League A,Tue,Home,L,0,1,es Spain,32.0,28196.0,Cristiano Ronaldo,4-3-3,Daniele Orsato,Match Report,,9.0,4.0,44.4,0.0,0.0,0,0,2022-2023,Portugal,,
2021-03-24,19:45,WCQ,First round,Wed,Home,W,1,0,az Azerbaijan,67.0,,Cristiano Ronaldo,4-3-3,Daniel Siebert,Match Report,,29.0,14.0,48.3,0.0,0.0,0,0,2022,Portugal,,
2021-03-27,20:45,WCQ,First round,Sat,Away,D,2,2,rs Serbia,56.0,,Cristiano Ronaldo,4-3-3,Danny Makkelie,Match Report,,12.0,5.0,41.7,0.17,0.4,0,0,2022,Portugal,,
2021-03-30,20:45,WCQ,First round,Tue,Away,W,3,1,lu Luxembourg,57.0,,Cristiano Ronaldo,4-3-3,Sergey Ivanov,Match Report,,20.0,11.0,55.0,0.15,0.27,0,0,2022,Portugal,,
2021-09-01,19:45,WCQ,First round,Wed,Home,W,2,1,ie Rep. of Ireland,72.0,7831.0,Cristiano Ronaldo,4-3-3,Matej Jug,Match Report,,29.0,7.0,24.1,0.07,0.29,0,1,2022,Portugal,,
2021-09-07,20:00,WCQ,First round,Tue,Away,W,3,0,az Azerbaijan,67.0,20574.0,João Moutinho,4-3-3,Marco Guida,Match Report,,21.0,7.0,33.3,0.14,0.43,0,0,2022,Portugal,,
2021-10-12,19:45,WCQ,First round,Tue,Home,W,5,0,lu Luxembourg,55.0,18553.0,Cristiano Ronaldo,4-3-3,Benoît Bastien,Match Report,,21.0,11.0,52.4,0.14,0.27,2,2,2022,Portugal,,
2021-11-11,19:45,WCQ,First round,Thu,Away,D,0,0,ie Rep. of Ireland,51.0,50737.0,Cristiano Ronaldo,4-3-3,Jesús Gil,Match Report,,12.0,3.0,25.0,0.0,0.0,0,0,2022,Portugal,,
2021-11-14,19:45,WCQ,First round,Sun,Home,L,1,2,rs Serbia,43.0,58873.0,Cristiano Ronaldo,4-3-3,Daniele Orsato,Match Report,,9.0,3.0,33.3,0.11,0.33,0,0,2022,Portugal,,
2022-03-24,19:45,WCQ,Semi-finals,Thu,Home,W,3,1,tr Türkiye,60.0,48010.0,Cristiano Ronaldo,4-3-3,Daniel Siebert,Match Report,,16.0,8.0,50.0,0.19,0.38,0,0,2022,Portugal,,
2022-03-29,19:45,WCQ,Finals,Tue,Home,W,2,0,mk N. Macedonia,64.0,48010.0,Cristiano Ronaldo,4-3-3,Anthony Taylor,Match Report,,11.0,3.0,27.3,0.18,0.67,0,0,2022,Portugal,,
2022-11-17,18:45,Friendlies (M),Friendlies (M),Thu,Neutral,W,4,0,ng Nigeria,,,Rui Patrício,4-2-3-1,Chrysovalantis Theouli,Match Report,,,,,,,1,1,2022,Portugal,,
2022-11-24,19:00,World Cup,Group stage,Thu,Neutral,W,3,2,gh Ghana,62.0,42662.0,Cristiano Ronaldo,4-3-3,Ismail Elfath,Match Report,,10.0,4.0,40.0,0.2,0.5,1,1,2022,Portugal,2.0,0.9
2022-11-28,22:00,World Cup,Group stage,Mon,Neutral,W,2,0,uy Uruguay,59.0,88668.0,Cristiano Ronaldo,4-1-2-1-2◆,Alireza Faghani,Match Report,,14.0,2.0,14.3,0.07,0.5,1,1,2022,Portugal,1.3,1.3
2022-12-02,18:00,World Cup,Group stage,Fri,Neutral,L,1,2,kr Korea Republic,61.0,44097.0,Cristiano Ronaldo,4-3-3,Facundo Tello,Match Report,,13.0,6.0,46.2,0.08,0.17,0,0,2022,Portugal,1.3,1.7
2022-12-06,22:00,World Cup,Round of 16,Tue,Neutral,W,6,1,ch Switzerland,47.0,83720.0,Pepe,4-3-3,César Arturo Ramos,Match Report,,15.0,9.0,60.0,0.4,0.67,0,0,2022,Portugal,2.3,1.1
2022-12-10,18:00,World Cup,Quarter-finals,Sat,Neutral,L,0,1,ma Morocco,73.0,44198.0,Pepe,4-3-3,Facundo Tello,Match Report,,12.0,3.0,25.0,0.0,0.0,0,0,2022,Portugal,0.9,1.4
2019-03-22,19:45,UEFA Euro Qualifying,Group stage,Fri,Home,D,0,0,ua Ukraine,59.0,58355.0,Cristiano Ronaldo,4-1-4-1,Clément Turpin,Match Report,,18.0,7.0,38.9,0.0,0.0,0,0,2021,Portugal,,
2019-03-25,19:45,UEFA Euro Qualifying,Group stage,Mon,Home,D,1,1,rs Serbia,70.0,50342.0,Cristiano Ronaldo,4-3-3,Szymon Marciniak,Match Report,,28.0,6.0,21.4,0.04,0.17,0,0,2021,Portugal,,
2019-09-07,20:45,UEFA Euro Qualifying,Group stage,Sat,Away,W,4,2,rs Serbia,56.0,39839.0,Cristiano Ronaldo,4-3-3,Cüneyt Çakιr,Match Report,,14.0,4.0,28.6,0.29,1.0,0,0,2021,Portugal,,
2019-09-10,21:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,5,1,lt Lithuania,66.0,5067.0,Cristiano Ronaldo,4-3-3,Scott Parker,Match Report,,29.0,14.0,48.3,0.14,0.29,1,1,2021,Portugal,,
2019-10-11,19:45,UEFA Euro Qualifying,Group stage,Fri,Home,W,3,0,lu Luxembourg,61.0,47305.0,Cristiano Ronaldo,4-3-3,Daniel Stefański,Match Report,,22.0,10.0,45.5,0.14,0.3,0,0,2021,Portugal,,
2019-10-14,21:45,UEFA Euro Qualifying,Group stage,Mon,Away,L,1,2,ua Ukraine,59.0,65883.0,Cristiano Ronaldo,4-1-4-1,Anthony Taylor,Match Report,,24.0,10.0,41.7,0.0,0.0,1,1,2021,Portugal,,
2019-11-14,19:45,UEFA Euro Qualifying,Group stage,Thu,Home,W,6,0,lt Lithuania,71.0,18534.0,Cristiano Ronaldo,4-2-3-1,Ruddy Buquet,Match Report,,32.0,13.0,40.6,0.16,0.38,1,1,2021,Portugal,,
2019-11-17,15:00,UEFA Euro Qualifying,Group stage,Sun,Away,W,2,0,lu Luxembourg,62.0,8000.0,Rúben Dias,4-1-4-1,Jesús Gil,Match Report,,12.0,4.0,33.3,0.17,0.5,0,0,2021,Portugal,,
2021-06-04,19:30,Friendlies (M),Friendlies (M),Fri,Away,D,0,0,es Spain,,,Cristiano Ronaldo,4-1-4-1,Craig Pawson,Match Report,,,,,,,0,0,2021,Portugal,,
2021-06-09,19:45,Friendlies (M),Friendlies (M),Wed,Home,W,4,0,il Israel,,,Cristiano Ronaldo,4-1-4-1,Jérémie Pignard,Match Report,,,,,,,0,0,2021,Portugal,,
2021-06-15,18:00,UEFA Euro,Group stage,Tue,Neutral,W,3,0,hu Hungary,69.0,55662.0,Cristiano Ronaldo,4-2-3-1,Cüneyt Çakιr,Match Report,,10.0,6.0,60.0,0.2,0.33,1,1,2021,Portugal,2.5,0.2
2021-06-19,18:00,UEFA Euro,Group stage,Sat,Neutral,L,2,4,de Germany,43.0,12926.0,Cristiano Ronaldo,4-1-4-1,Anthony Taylor,Match Report,,7.0,2.0,28.6,0.29,1.0,0,0,2021,Portugal,2.0,2.6
2021-06-23,21:00,UEFA Euro,Group stage,Wed,Neutral,D,2,2,fr France,48.0,54886.0,Cristiano Ronaldo,4-1-4-1,Antonio Matéu Lahoz,Match Report,,8.0,3.0,37.5,0.0,0.0,2,2,2021,Portugal,1.9,1.9
2021-06-27,21:00,UEFA Euro,Round of 16,Sun,Neutral,L,0,1,be Belgium,57.0,11504.0,Cristiano Ronaldo,4-3-3,Felix Brych,Match Report,,23.0,4.0,17.4,0.0,0.0,0,0,2021,Portugal,1.4,0.2
2021-09-04,18:45,Friendlies (M),Friendlies (M),Sat,Away,W,3,1,qa Qatar,,,João Moutinho,4-1-4-1,Gergő Bogár,Match Report,,,,,,,1,1,2021,Portugal,,
2021-10-09,20:15,Friendlies (M),Friendlies (M),Sat,Home,W,3,0,qa Qatar,,,Cristiano Ronaldo,4-1-4-1,Fedayi San,Match Report,,,,,,,0,0,2021,Portugal,,
2020-09-05,19:45,UEFA Nations League,League A,Sat,Home,W,4,1,hr Croatia,57.0,,João Moutinho,4-3-3,Davide Massa,Match Report,,26.0,10.0,38.5,0.15,0.4,0,0,2020-2021,Portugal,,
2020-09-08,20:45,UEFA Nations League,League A,Tue,Away,W,2,0,se Sweden,67.0,,Cristiano Ronaldo,4-3-3,Danny Makkelie,Match Report,,21.0,9.0,42.9,0.1,0.22,0,0,2020-2021,Portugal,,
2020-10-11,20:45,UEFA Nations League,League A,Sun,Away,D,0,0,fr France,51.0,1000.0,Cristiano Ronaldo,4-3-3,Carlos del Cerro,Match Report,,10.0,3.0,30.0,0.0,0.0,0,0,2020-2021,Portugal,,
2020-10-14,19:45,UEFA Nations League,League A,Wed,Home,W,3,0,se Sweden,49.0,5000.0,Pepe,4-1-4-1,Srđan Jovanović,Match Report,,17.0,6.0,35.3,0.18,0.5,0,0,2020-2021,Portugal,,
2020-11-14,19:45,UEFA Nations League,League A,Sat,Home,L,0,1,fr France,50.0,,Cristiano Ronaldo,4-2-3-1,Tobias Stieler,Match Report,,18.0,6.0,33.3,0.0,0.0,0,0,2020-2021,Portugal,,
2020-11-17,20:45,UEFA Nations League,League A,Tue,Away,W,3,2,hr Croatia,60.0,,Cristiano Ronaldo,4-3-3,Michael Oliver,Match Report,,17.0,8.0,47.1,0.18,0.38,0,0,2020-2021,Portugal,,
2018-09-10,19:45,UEFA Nations League,League A,Mon,Home,W,1,0,it Italy,,52635.0,Pepe,4-3-3,William Collum,Match Report,,,,,,,0,0,2018-2019,Portugal,,
2018-10-11,20:45,UEFA Nations League,League A,Thu,Away,W,3,2,pl Poland,,48783.0,Pepe,4-3-3,Juan Martínez,Match Report,,,,,,,0,0,2018-2019,Portugal,,
2018-11-17,20:45,UEFA Nations League,League A,Sat,Away,D,0,0,it Italy,,73000.0,Rui Patrício,4-3-3,Danny Makkelie,Match Report,,,,,,,0,0,2018-2019,Portugal,,
2018-11-20,19:45,UEFA Nations League,League A,Tue,Home,D,1,1,pl Poland,,29917.0,Pepe,4-4-2,Sergey Karasev,Match Report,,,,,,,0,0,2018-2019,Portugal,,
2019-06-05,19:45,UEFA Nations League,Semi-finals,Wed,Neutral,W,3,1,ch Switzerland,,42415.0,Cristiano Ronaldo,4-4-2,Christian Dingert,Match Report,,,,,,,0,0,2018-2019,Portugal,,
